Material_Order_ID,Delivery_Date,Order_Date,Order_Number,Material,Restaurant
R6M005000069,1997-12-03,1997-11-30,8000.0,鴨肉片,0006
R10M005000065,1997-12-04,1997-11-28,15000.0,鴨肉片,0010
R7M004000061,1997-12-04,1997-12-02,8000.0,香草,0007
R7M003000081,1997-12-04,1997-12-02,2000.0,全鴨,0007
R2M003000064,1997-12-05,1997-11-30,3000.0,全鴨,0002
R2M005000049,1997-12-06,1997-12-01,29801.0,鴨肉片,0002
R7M002000049,1997-12-06,1997-12-04,2000.0,麵線,0007
R10M003000108,1997-12-06,1997-11-30,2000.0,全鴨,0010
R8M005000050,1997-12-06,1997-11-26,8000.0,鴨肉片,0008
R3M005000055,1997-12-07,1997-11-30,20000.0,鴨肉片,0003
R2M004000020,1997-12-08,1997-12-03,30000.0,香草,0002
R7M001000023,1997-12-08,1997-12-06,5000.0,米,0007
R9M003000051,1997-12-09,1997-12-01,1500.0,全鴨,0009
R1M003000073,1997-12-09,1997-12-01,1500.0,全鴨,0001
R4M003000066,1997-12-10,1997-12-02,2500.0,全鴨,0004
R1M005000059,1997-12-11,1997-12-03,10000.0,鴨肉片,0001
R6M003000109,1997-12-12,1997-12-09,1000.0,全鴨,0006
R3M003000112,1997-12-12,1997-12-05,2500.0,全鴨,0003
R10M001000014,1997-12-13,1997-12-07,15000.0,米,0010
R5M003000044,1997-12-15,1997-12-09,2000.0,全鴨,0005
R10M003000109,1997-12-16,1997-12-10,2000.0,全鴨,0010
R7M005000048,1997-12-18,1997-12-16,10000.0,鴨肉片,0007
R7M003000082,1997-12-18,1997-12-16,2000.0,全鴨,0007
R4M005000047,1997-12-18,1997-12-10,31114.0,鴨肉片,0004
R2M002000014,1997-12-19,1997-12-14,15000.0,麵線,0002
R6M005000070,1997-12-19,1997-12-16,8000.0,鴨肉片,0006
R2M003000065,1997-12-19,1997-12-14,3789.0,全鴨,0002
R7M002000050,1997-12-21,1997-12-19,2000.0,麵線,0007
R5M004000014,1997-12-21,1997-12-15,34412.0,香草,0005
R10M005000066,1997-12-21,1997-12-15,15000.0,鴨肉片,0010
R9M005000057,1997-12-22,1997-12-14,8000.0,鴨肉片,0009
R7M004000062,1997-12-22,1997-12-20,8000.0,香草,0007
R3M004000029,1997-12-22,1997-12-15,30000.0,香草,0003
R8M003000052,1997-12-22,1997-12-12,1500.0,全鴨,0008
R6M003000110,1997-12-22,1997-12-19,1000.0,全鴨,0006
R3M003000113,1997-12-22,1997-12-15,2500.0,全鴨,0003
R1M001000021,1997-12-23,1997-12-15,6000.0,米,0001
R1M003000074,1997-12-25,1997-12-17,1500.0,全鴨,0001
R8M005000051,1997-12-25,1997-12-15,8000.0,鴨肉片,0008
R2M005000050,1997-12-25,1997-12-20,39402.0,鴨肉片,0002
R3M005000056,1997-12-25,1997-12-18,20000.0,鴨肉片,0003
R4M003000067,1997-12-26,1997-12-18,2500.0,全鴨,0004
R10M003000110,1997-12-26,1997-12-20,2000.0,全鴨,0010
R1M005000060,1997-12-28,1997-12-20,10000.0,鴨肉片,0001
R5M005000031,1997-12-29,1997-12-23,15000.0,鴨肉片,0005
R9M003000052,1997-12-30,1997-12-22,1500.0,全鴨,0009
R1M004000034,1997-12-30,1997-12-22,10000.0,香草,0001
R6M004000012,1997-12-31,1997-12-28,30000.0,香草,0006
R7M003000083,1997-12-31,1997-12-29,2000.0,全鴨,0007
R8M007000001,1998-01-01,1997-12-22,3000.0,豆腐,0008
R10M007000001,1998-01-01,1997-12-26,12000.0,豆腐,0010
R5M006000001,1998-01-01,1997-12-26,13361.0,特殊辣香料,0005
R8M006000001,1998-01-01,1997-12-22,8000.0,特殊辣香料,0008
R6M003000111,1998-01-01,1997-12-29,1000.0,全鴨,0006
R10M006000001,1998-01-01,1997-12-26,20000.0,特殊辣香料,0010
R9M006000001,1998-01-01,1997-12-24,10000.0,特殊辣香料,0009
R5M007000001,1998-01-01,1997-12-26,5000.0,豆腐,0005
R1M006000001,1998-01-01,1997-12-24,8000.0,特殊辣香料,0001
R3M006000001,1998-01-01,1997-12-25,30000.0,特殊辣香料,0003
R6M005000071,1998-01-01,1997-12-29,8000.0,鴨肉片,0006
R3M007000001,1998-01-01,1997-12-25,30000.0,豆腐,0003
R6M007000001,1998-01-01,1997-12-29,5000.0,豆腐,0006
R1M007000001,1998-01-01,1997-12-24,2000.0,豆腐,0001
R2M006000001,1998-01-01,1997-12-27,20000.0,特殊辣香料,0002
R2M007000001,1998-01-01,1997-12-27,14260.0,豆腐,0002
R6M006000001,1998-01-01,1997-12-29,8000.0,特殊辣香料,0006
R9M007000001,1998-01-01,1997-12-24,10000.0,豆腐,0009
R4M006000001,1998-01-01,1997-12-24,30000.0,特殊辣香料,0004
R7M006000001,1998-01-01,1997-12-30,8000.0,特殊辣香料,0007
R7M007000001,1998-01-01,1997-12-30,3000.0,豆腐,0007
R4M007000001,1998-01-01,1997-12-24,6000.0,豆腐,0004
R3M003000114,1998-01-03,1997-12-27,2500.0,全鴨,0003
R2M003000066,1998-01-03,1997-12-29,4885.0,全鴨,0002
R10M005000067,1998-01-04,1997-12-29,15000.0,鴨肉片,0010
R7M002000051,1998-01-05,1998-01-03,2000.0,麵線,0007
R7M005000049,1998-01-05,1998-01-03,10000.0,鴨肉片,0007
R10M003000111,1998-01-05,1997-12-30,2000.0,全鴨,0010
R10M004000023,1998-01-05,1997-12-30,30000.0,香草,0010
R4M005000048,1998-01-06,1997-12-29,20000.0,鴨肉片,0004
R9M005000058,1998-01-06,1997-12-29,8000.0,鴨肉片,0009
R9M001000011,1998-01-06,1997-12-29,10000.0,米,0009
R3M005000057,1998-01-07,1997-12-31,20000.0,鴨肉片,0003
R5M003000045,1998-01-08,1998-01-02,2000.0,全鴨,0005
R2M005000051,1998-01-09,1998-01-04,20000.0,鴨肉片,0002
R1M003000075,1998-01-09,1998-01-01,1500.0,全鴨,0001
R7M004000063,1998-01-09,1998-01-07,8000.0,香草,0007
R5M001000011,1998-01-09,1998-01-03,13198.0,米,0005
R8M005000052,1998-01-10,1997-12-31,8000.0,鴨肉片,0008
R4M003000068,1998-01-11,1998-01-03,2632.0,全鴨,0004
R6M002000010,1998-01-11,1998-01-08,10000.0,麵線,0006
R5M002000010,1998-01-11,1998-01-05,15107.0,麵線,0005
R6M003000112,1998-01-11,1998-01-08,1000.0,全鴨,0006
R1M005000061,1998-01-11,1998-01-03,10000.0,鴨肉片,0001
R9M002000010,1998-01-12,1998-01-04,10000.0,麵線,0009
R8M003000053,1998-01-12,1998-01-02,1500.0,全鴨,0008
R6M001000011,1998-01-12,1998-01-09,10000.0,米,0006
R6M005000072,1998-01-13,1998-01-10,8000.0,鴨肉片,0006
R1M002000015,1998-01-13,1998-01-05,8000.0,麵線,0001
R4M002000010,1998-01-13,1998-01-05,20000.0,麵線,0004
R7M003000084,1998-01-13,1998-01-11,2000.0,全鴨,0007
R2M007000002,1998-01-14,1998-01-09,8000.0,豆腐,0002
R4M001000011,1998-01-14,1998-01-06,20000.0,米,0004
R3M003000115,1998-01-14,1998-01-07,2500.0,全鴨,0003
R10M003000112,1998-01-15,1998-01-09,2000.0,全鴨,0010
R10M005000068,1998-01-16,1998-01-10,15000.0,鴨肉片,0010
R1M007000002,1998-01-16,1998-01-08,2000.0,豆腐,0001
R3M005000058,1998-01-18,1998-01-11,20000.0,鴨肉片,0003
R2M003000067,1998-01-18,1998-01-13,3000.0,全鴨,0002
R9M005000059,1998-01-18,1998-01-10,8000.0,鴨肉片,0009
R7M002000052,1998-01-19,1998-01-17,2000.0,麵線,0007
R9M003000053,1998-01-19,1998-01-11,1500.0,全鴨,0009
R10M002000013,1998-01-20,1998-01-14,15000.0,麵線,0010
R6M003000113,1998-01-21,1998-01-18,1000.0,全鴨,0006
R7M005000050,1998-01-21,1998-01-19,10000.0,鴨肉片,0007
R7M001000024,1998-01-21,1998-01-19,5000.0,米,0007
R5M007000002,1998-01-22,1998-01-16,5192.0,豆腐,0005
R2M005000052,1998-01-22,1998-01-17,20000.0,鴨肉片,0002
R8M001000010,1998-01-22,1998-01-12,10000.0,米,0008
R6M007000002,1998-01-22,1998-01-19,5000.0,豆腐,0006
R4M005000049,1998-01-23,1998-01-15,20000.0,鴨肉片,0004
R5M005000032,1998-01-23,1998-01-17,15000.0,鴨肉片,0005
R1M003000076,1998-01-24,1998-01-16,1500.0,全鴨,0001
R6M005000073,1998-01-24,1998-01-21,8000.0,鴨肉片,0006
R1M005000062,1998-01-24,1998-01-16,10000.0,鴨肉片,0001
R2M001000018,1998-01-24,1998-01-19,19651.0,米,0002
R4M007000002,1998-01-25,1998-01-17,6000.0,豆腐,0004
R3M003000116,1998-01-26,1998-01-19,2500.0,全鴨,0003
R2M004000021,1998-01-26,1998-01-21,39896.0,香草,0002
R10M003000113,1998-01-26,1998-01-20,2000.0,全鴨,0010
R8M005000053,1998-01-26,1998-01-16,8000.0,鴨肉片,0008
R8M007000002,1998-01-27,1998-01-17,3000.0,豆腐,0008
R10M005000069,1998-01-27,1998-01-21,15000.0,鴨肉片,0010
R7M004000064,1998-01-27,1998-01-25,8000.0,香草,0007
R7M003000085,1998-01-27,1998-01-25,2000.0,全鴨,0007
R7M007000002,1998-01-28,1998-01-26,3000.0,豆腐,0007
R3M007000002,1998-01-28,1998-01-21,30000.0,豆腐,0003
R2M007000003,1998-01-28,1998-01-23,8000.0,豆腐,0002
R4M004000018,1998-01-28,1998-01-20,30000.0,香草,0004
R4M003000069,1998-01-28,1998-01-20,2500.0,全鴨,0004
R3M005000059,1998-01-28,1998-01-21,20000.0,鴨肉片,0003
R9M005000060,1998-01-30,1998-01-22,8000.0,鴨肉片,0009
R6M003000114,1998-01-31,1998-01-28,1000.0,全鴨,0006
R1M004000035,1998-02-01,1998-01-24,10000.0,香草,0001
R2M003000068,1998-02-01,1998-01-27,3000.0,全鴨,0002
R9M007000002,1998-02-02,1998-01-25,10000.0,豆腐,0009
R8M003000054,1998-02-02,1998-01-23,1500.0,全鴨,0008
R5M003000046,1998-02-02,1998-01-27,3741.0,全鴨,0005
R2M005000053,1998-02-04,1998-01-30,20000.0,鴨肉片,0002
R1M007000003,1998-02-04,1998-01-27,2000.0,豆腐,0001
R7M002000053,1998-02-04,1998-02-02,2000.0,麵線,0007
R10M003000114,1998-02-04,1998-01-29,2000.0,全鴨,0010
R6M005000074,1998-02-04,1998-02-01,8000.0,鴨肉片,0006
R7M005000051,1998-02-05,1998-02-03,10000.0,鴨肉片,0007
R1M001000022,1998-02-06,1998-01-29,6000.0,米,0001
R1M005000063,1998-02-07,1998-01-30,10000.0,鴨肉片,0001
R1M003000077,1998-02-07,1998-01-30,1500.0,全鴨,0001
R3M004000030,1998-02-07,1998-01-31,30000.0,香草,0003
R3M003000117,1998-02-07,1998-01-31,2500.0,全鴨,0003
R10M007000002,1998-02-07,1998-02-01,12000.0,豆腐,0010
R10M005000070,1998-02-08,1998-02-02,15000.0,鴨肉片,0010
R4M005000050,1998-02-09,1998-02-01,20000.0,鴨肉片,0004
R8M005000054,1998-02-09,1998-01-30,8000.0,鴨肉片,0008
R7M003000086,1998-02-09,1998-02-07,2000.0,全鴨,0007
R8M004000013,1998-02-09,1998-01-30,20000.0,香草,0008
R3M005000060,1998-02-09,1998-02-02,20000.0,鴨肉片,0003
R3M002000012,1998-02-09,1998-02-02,20000.0,麵線,0003
R2M007000004,1998-02-10,1998-02-05,8000.0,豆腐,0002
R6M003000115,1998-02-10,1998-02-07,1000.0,全鴨,0006
R9M003000054,1998-02-11,1998-02-03,1500.0,全鴨,0009
R9M005000061,1998-02-11,1998-02-03,8000.0,鴨肉片,0009
R3M001000012,1998-02-13,1998-02-06,20000.0,米,0003
R2M002000015,1998-02-14,1998-02-09,15000.0,麵線,0002
R10M003000115,1998-02-14,1998-02-08,2000.0,全鴨,0010
R7M004000065,1998-02-14,1998-02-12,8000.0,香草,0007
R4M003000070,1998-02-14,1998-02-06,2500.0,全鴨,0004
R2M003000069,1998-02-15,1998-02-10,4841.0,全鴨,0002
R6M005000075,1998-02-15,1998-02-12,8000.0,鴨肉片,0006
R5M007000003,1998-02-16,1998-02-10,6742.0,豆腐,0005
R5M005000033,1998-02-16,1998-02-10,15000.0,鴨肉片,0005
R6M007000003,1998-02-16,1998-02-13,5000.0,豆腐,0006
R2M005000054,1998-02-17,1998-02-12,20000.0,鴨肉片,0002
R9M004000013,1998-02-18,1998-02-10,20000.0,香草,0009
R8M002000009,1998-02-18,1998-02-08,10000.0,麵線,0008
R10M001000015,1998-02-20,1998-02-14,15000.0,米,0010
R3M003000118,1998-02-20,1998-02-13,2500.0,全鴨,0003
R6M003000116,1998-02-20,1998-02-17,1000.0,全鴨,0006
R10M005000071,1998-02-20,1998-02-14,15000.0,鴨肉片,0010
R7M005000052,1998-02-20,1998-02-18,10000.0,鴨肉片,0007
R3M005000061,1998-02-20,1998-02-13,20000.0,鴨肉片,0003
R1M005000064,1998-02-21,1998-02-13,10000.0,鴨肉片,0001
R7M001000025,1998-02-22,1998-02-20,5000.0,米,0007
R1M007000004,1998-02-23,1998-02-15,2000.0,豆腐,0001
R9M005000062,1998-02-23,1998-02-15,8000.0,鴨肉片,0009
R1M003000078,1998-02-23,1998-02-15,1500.0,全鴨,0001
R2M007000005,1998-02-23,1998-02-18,8000.0,豆腐,0002
R10M003000116,1998-02-23,1998-02-17,2000.0,全鴨,0010
R4M007000003,1998-02-23,1998-02-15,6000.0,豆腐,0004
R7M003000087,1998-02-23,1998-02-21,2000.0,全鴨,0007
R10M004000024,1998-02-24,1998-02-18,30000.0,香草,0010
R8M005000055,1998-02-24,1998-02-14,8000.0,鴨肉片,0008
R8M003000055,1998-02-24,1998-02-14,1500.0,全鴨,0008
R7M002000054,1998-02-24,1998-02-22,2000.0,麵線,0007
R8M007000003,1998-02-26,1998-02-16,3000.0,豆腐,0008
R3M006000002,1998-02-26,1998-02-19,30000.0,特殊辣香料,0003
R4M005000051,1998-02-27,1998-02-19,20000.0,鴨肉片,0004
R6M005000076,1998-02-27,1998-02-24,8000.0,鴨肉片,0006
R3M007000003,1998-02-27,1998-02-20,30000.0,豆腐,0003
R7M007000003,1998-02-27,1998-02-25,3000.0,豆腐,0007
R5M003000047,1998-02-28,1998-02-22,2000.0,全鴨,0005
R4M003000071,1998-03-01,1998-02-21,2500.0,全鴨,0004
R9M006000002,1998-03-01,1998-02-21,10000.0,特殊辣香料,0009
R2M003000070,1998-03-02,1998-02-25,4462.0,全鴨,0002
R6M003000117,1998-03-02,1998-02-27,1000.0,全鴨,0006
R2M005000055,1998-03-03,1998-02-26,20000.0,鴨肉片,0002
R3M005000062,1998-03-03,1998-02-24,20000.0,鴨肉片,0003
R9M007000003,1998-03-03,1998-02-23,10000.0,豆腐,0009
R3M003000119,1998-03-04,1998-02-25,2500.0,全鴨,0003
R7M004000066,1998-03-04,1998-03-02,8000.0,香草,0007
R9M003000055,1998-03-05,1998-02-25,1500.0,全鴨,0009
R10M005000072,1998-03-05,1998-02-27,15000.0,鴨肉片,0010
R10M003000117,1998-03-05,1998-02-27,2000.0,全鴨,0010
R2M006000002,1998-03-06,1998-03-01,20000.0,特殊辣香料,0002
R7M003000088,1998-03-08,1998-03-06,2000.0,全鴨,0007
R1M004000036,1998-03-08,1998-02-28,10000.0,香草,0001
R2M007000006,1998-03-08,1998-03-03,9270.0,豆腐,0002
R9M005000063,1998-03-08,1998-02-28,8000.0,鴨肉片,0009
R2M001000019,1998-03-09,1998-03-04,12000.0,米,0002
R1M005000065,1998-03-09,1998-03-01,10000.0,鴨肉片,0001
R7M005000053,1998-03-10,1998-03-08,10000.0,鴨肉片,0007
R1M003000079,1998-03-11,1998-03-03,1500.0,全鴨,0001
R5M007000004,1998-03-12,1998-03-06,5000.0,豆腐,0005
R6M003000118,1998-03-12,1998-03-09,1000.0,全鴨,0006
R1M007000005,1998-03-12,1998-03-04,2000.0,豆腐,0001
R6M005000077,1998-03-12,1998-03-09,8000.0,鴨肉片,0006
R8M005000056,1998-03-13,1998-03-03,8000.0,鴨肉片,0008
R5M006000002,1998-03-14,1998-03-08,8000.0,特殊辣香料,0005
R10M003000118,1998-03-14,1998-03-08,2000.0,全鴨,0010
R2M004000022,1998-03-14,1998-03-09,48580.0,香草,0002
R6M007000004,1998-03-15,1998-03-12,5000.0,豆腐,0006
R5M004000015,1998-03-15,1998-03-09,31331.0,香草,0005
R3M005000063,1998-03-15,1998-03-08,20000.0,鴨肉片,0003
R5M005000034,1998-03-15,1998-03-09,15000.0,鴨肉片,0005
R3M003000120,1998-03-15,1998-03-08,2500.0,全鴨,0003
R2M003000071,1998-03-16,1998-03-11,3000.0,全鴨,0002
R1M001000023,1998-03-16,1998-03-08,6000.0,米,0001
R4M003000072,1998-03-17,1998-03-09,2500.0,全鴨,0004
R6M006000002,1998-03-17,1998-03-14,8000.0,特殊辣香料,0006
R10M007000003,1998-03-17,1998-03-11,12000.0,豆腐,0010
R8M003000056,1998-03-17,1998-03-07,1500.0,全鴨,0008
R2M005000056,1998-03-18,1998-03-13,38821.0,鴨肉片,0002
R10M005000073,1998-03-19,1998-03-13,15000.0,鴨肉片,0010
R4M005000052,1998-03-19,1998-03-11,20000.0,鴨肉片,0004
R4M007000004,1998-03-21,1998-03-13,6000.0,豆腐,0004
R6M003000119,1998-03-22,1998-03-19,1000.0,全鴨,0006
R7M003000089,1998-03-22,1998-03-20,2000.0,全鴨,0007
R9M005000064,1998-03-22,1998-03-14,8000.0,鴨肉片,0009
R7M004000067,1998-03-22,1998-03-20,8000.0,香草,0007
R2M007000007,1998-03-22,1998-03-17,8000.0,豆腐,0002
R10M003000119,1998-03-23,1998-03-17,2000.0,全鴨,0010
R5M003000048,1998-03-24,1998-03-18,2000.0,全鴨,0005
R7M002000055,1998-03-24,1998-03-22,2000.0,麵線,0007
R3M003000121,1998-03-26,1998-03-19,2500.0,全鴨,0003
R3M004000031,1998-03-26,1998-03-19,30000.0,香草,0003
R6M005000078,1998-03-26,1998-03-23,8000.0,鴨肉片,0006
R1M003000080,1998-03-26,1998-03-18,1500.0,全鴨,0001
R1M005000066,1998-03-26,1998-03-18,10000.0,鴨肉片,0001
R9M003000056,1998-03-27,1998-03-19,1500.0,全鴨,0009
R7M001000026,1998-03-28,1998-03-26,5000.0,米,0007
R3M007000004,1998-03-28,1998-03-21,30000.0,豆腐,0003
R3M005000064,1998-03-28,1998-03-21,20000.0,鴨肉片,0003
R7M007000004,1998-03-29,1998-03-27,3000.0,豆腐,0007
R1M007000006,1998-03-29,1998-03-21,2000.0,豆腐,0001
R7M005000054,1998-03-30,1998-03-28,10000.0,鴨肉片,0007
R2M003000072,1998-03-30,1998-03-25,3415.0,全鴨,0002
R9M001000012,1998-03-30,1998-03-22,10000.0,米,0009
R8M007000004,1998-03-30,1998-03-20,3000.0,豆腐,0008
R5M001000012,1998-03-31,1998-03-25,10000.0,米,0005
R6M003000120,1998-04-01,1998-03-29,1000.0,全鴨,0006
R8M005000057,1998-04-01,1998-03-22,8000.0,鴨肉片,0008
R10M003000120,1998-04-02,1998-03-27,2000.0,全鴨,0010
R4M003000073,1998-04-03,1998-03-26,3316.0,全鴨,0004
R4M004000019,1998-04-03,1998-03-26,30000.0,香草,0004
R9M007000004,1998-04-03,1998-03-26,10000.0,豆腐,0009
R2M005000057,1998-04-04,1998-03-30,39800.0,鴨肉片,0002
R10M005000074,1998-04-04,1998-03-29,15000.0,鴨肉片,0010
R2M007000008,1998-04-04,1998-03-30,15749.0,豆腐,0002
R7M003000090,1998-04-04,1998-04-02,2000.0,全鴨,0007
R5M007000005,1998-04-05,1998-03-30,5000.0,豆腐,0005
R6M001000012,1998-04-06,1998-04-03,10000.0,米,0006
R9M005000065,1998-04-07,1998-03-30,8000.0,鴨肉片,0009
R7M004000068,1998-04-08,1998-04-06,8000.0,香草,0007
R4M001000012,1998-04-08,1998-03-31,34945.0,米,0004
R3M003000122,1998-04-08,1998-04-01,2500.0,全鴨,0003
R6M007000005,1998-04-09,1998-04-06,5000.0,豆腐,0006
R8M003000057,1998-04-09,1998-03-30,1500.0,全鴨,0008
R3M005000065,1998-04-10,1998-04-03,20000.0,鴨肉片,0003
R6M005000079,1998-04-10,1998-04-07,8000.0,鴨肉片,0006
R6M004000013,1998-04-10,1998-04-07,30000.0,香草,0006
R1M003000081,1998-04-10,1998-04-02,1500.0,全鴨,0001
R1M004000037,1998-04-11,1998-04-03,10000.0,香草,0001
R10M004000025,1998-04-12,1998-04-06,30000.0,香草,0010
R10M003000121,1998-04-12,1998-04-06,2000.0,全鴨,0010
R6M003000121,1998-04-12,1998-04-09,1000.0,全鴨,0006
R4M005000053,1998-04-13,1998-04-05,20000.0,鴨肉片,0004
R2M003000073,1998-04-14,1998-04-09,5271.0,全鴨,0002
R1M007000007,1998-04-15,1998-04-07,2000.0,豆腐,0001
R1M005000067,1998-04-16,1998-04-08,10000.0,鴨肉片,0001
R1M002000016,1998-04-17,1998-04-09,8000.0,麵線,0001
R7M003000091,1998-04-17,1998-04-15,2000.0,全鴨,0007
R2M007000009,1998-04-17,1998-04-12,12328.0,豆腐,0002
R5M003000049,1998-04-18,1998-04-12,2000.0,全鴨,0005
R9M003000057,1998-04-18,1998-04-10,1500.0,全鴨,0009
R5M005000035,1998-04-18,1998-04-12,15000.0,鴨肉片,0005
R4M003000074,1998-04-19,1998-04-11,3288.0,全鴨,0004
R4M007000005,1998-04-19,1998-04-11,6000.0,豆腐,0004
R3M003000123,1998-04-20,1998-04-13,2500.0,全鴨,0003
R10M005000075,1998-04-21,1998-04-15,15000.0,鴨肉片,0010
R2M005000058,1998-04-21,1998-04-16,20000.0,鴨肉片,0002
R6M003000122,1998-04-22,1998-04-19,1000.0,全鴨,0006
R7M005000055,1998-04-22,1998-04-20,10000.0,鴨肉片,0007
R8M005000058,1998-04-22,1998-04-12,8000.0,鴨肉片,0008
R7M002000056,1998-04-23,1998-04-21,2000.0,麵線,0007
R10M003000122,1998-04-23,1998-04-17,2000.0,全鴨,0010
R3M006000003,1998-04-24,1998-04-17,30000.0,特殊辣香料,0003
R3M005000066,1998-04-24,1998-04-17,20000.0,鴨肉片,0003
R10M007000004,1998-04-24,1998-04-18,12000.0,豆腐,0010
R9M005000066,1998-04-25,1998-04-17,8000.0,鴨肉片,0009
R3M007000005,1998-04-25,1998-04-18,30000.0,豆腐,0003
R8M001000011,1998-04-26,1998-04-16,10000.0,米,0008
R7M007000005,1998-04-26,1998-04-24,3000.0,豆腐,0007
R6M005000080,1998-04-26,1998-04-23,8000.0,鴨肉片,0006
R1M003000082,1998-04-27,1998-04-19,1500.0,全鴨,0001
R7M004000069,1998-04-27,1998-04-25,8000.0,香草,0007
R2M003000074,1998-04-28,1998-04-23,3000.0,全鴨,0002
R8M003000058,1998-04-30,1998-04-20,1500.0,全鴨,0008
R5M007000006,1998-04-30,1998-04-24,9541.0,豆腐,0005
R2M007000010,1998-04-30,1998-04-25,8000.0,豆腐,0002
R9M006000003,1998-05-01,1998-04-23,10000.0,特殊辣香料,0009
R8M007000005,1998-05-01,1998-04-21,3000.0,豆腐,0008
R1M007000008,1998-05-01,1998-04-23,2000.0,豆腐,0001
R2M004000023,1998-05-01,1998-04-26,30000.0,香草,0002
R7M003000092,1998-05-01,1998-04-29,2000.0,全鴨,0007
R6M003000123,1998-05-02,1998-04-29,1000.0,全鴨,0006
R3M003000124,1998-05-02,1998-04-25,2500.0,全鴨,0003
R10M003000123,1998-05-03,1998-04-27,2000.0,全鴨,0010
R9M007000005,1998-05-03,1998-04-25,10000.0,豆腐,0009
R10M006000002,1998-05-04,1998-04-28,20000.0,特殊辣香料,0010
R6M007000006,1998-05-04,1998-05-01,5000.0,豆腐,0006
R4M003000075,1998-05-05,1998-04-27,2500.0,全鴨,0004
R3M001000013,1998-05-07,1998-04-30,20000.0,米,0003
R3M005000067,1998-05-07,1998-04-30,20000.0,鴨肉片,0003
R1M005000068,1998-05-08,1998-04-30,10000.0,鴨肉片,0001
R10M005000076,1998-05-09,1998-05-03,15000.0,鴨肉片,0010
R9M003000058,1998-05-09,1998-05-01,1500.0,全鴨,0009
R2M005000059,1998-05-09,1998-05-04,20000.0,鴨肉片,0002
R2M006000003,1998-05-10,1998-05-05,20000.0,特殊辣香料,0002
R1M006000002,1998-05-11,1998-05-03,8000.0,特殊辣香料,0001
R1M003000083,1998-05-11,1998-05-03,1500.0,全鴨,0001
R4M005000054,1998-05-11,1998-05-03,21433.0,鴨肉片,0004
R2M001000020,1998-05-11,1998-05-06,19487.0,米,0002
R2M007000011,1998-05-12,1998-05-07,13674.0,豆腐,0002
R10M003000124,1998-05-12,1998-05-06,2000.0,全鴨,0010
R9M005000067,1998-05-12,1998-05-04,8000.0,鴨肉片,0009
R6M005000081,1998-05-12,1998-05-09,8000.0,鴨肉片,0006
R2M003000075,1998-05-12,1998-05-07,3509.0,全鴨,0002
R6M003000124,1998-05-12,1998-05-09,1000.0,全鴨,0006
R5M003000050,1998-05-13,1998-05-07,2000.0,全鴨,0005
R10M001000016,1998-05-13,1998-05-07,15000.0,米,0010
R8M005000059,1998-05-13,1998-05-03,8000.0,鴨肉片,0008
R4M007000006,1998-05-14,1998-05-06,6000.0,豆腐,0004
R3M004000032,1998-05-14,1998-05-07,30000.0,香草,0003
R7M004000070,1998-05-14,1998-05-12,8000.0,香草,0007
R7M003000093,1998-05-14,1998-05-12,2000.0,全鴨,0007
R3M003000125,1998-05-14,1998-05-07,2500.0,全鴨,0003
R7M005000056,1998-05-15,1998-05-13,10000.0,鴨肉片,0007
R1M004000038,1998-05-15,1998-05-07,10000.0,香草,0001
R10M002000014,1998-05-16,1998-05-10,15000.0,麵線,0010
R7M002000057,1998-05-16,1998-05-14,2000.0,麵線,0007
R8M004000014,1998-05-18,1998-05-08,20000.0,香草,0008
R1M007000009,1998-05-18,1998-05-10,2000.0,豆腐,0001
R2M002000016,1998-05-20,1998-05-15,15000.0,麵線,0002
R3M005000068,1998-05-21,1998-05-14,20000.0,鴨肉片,0003
R3M007000006,1998-05-22,1998-05-15,30000.0,豆腐,0003
R4M003000076,1998-05-22,1998-05-14,3176.0,全鴨,0004
R8M003000059,1998-05-22,1998-05-12,1500.0,全鴨,0008
R6M003000125,1998-05-22,1998-05-19,1000.0,全鴨,0006
R10M003000125,1998-05-22,1998-05-16,2000.0,全鴨,0010
R7M001000027,1998-05-23,1998-05-21,5000.0,米,0007
R5M007000007,1998-05-24,1998-05-18,6506.0,豆腐,0005
